bill_id~hearing_id~video_id~speaker_start_time~speaker_end_time~length
CA_201520160SB376~542~4161~1~91~90
CA_201520160SB114~542~4161~91~430~339
CA_201520160SB660~542~4161~446~991~545
CA_201520160SB322~542~4161~991~1234~243
CA_201520160SB773~542~4161~1241~1511~270
CA_201520160SB313~542~4161~1516~1800~284
CA_201520162AB15~539~4221~0~1980~1980
CA_201520160AB858~541~4222~2~121~119
CA_201520160AB390~541~4222~121~123~2
CA_201520160AB866~541~4222~124~183~59
CA_201520160AB918~541~4222~183~255~72
CA_201520160AB920~541~4222~256~314~58
CA_201520160AB423~541~4222~314~316~2
CA_201520160AB932~541~4222~316~500~184
CA_201520160AB1016~541~4222~501~542~41
CA_201520160AB522~541~4222~543~547~4
CA_201520160AB1016~541~4222~543~543~0
CA_201520160AB1018~541~4222~547~605~58
CA_201520160AB1231~541~4222~608~676~68
CA_201520160AB1383~541~4222~676~790~114
CA_201520160AB580~541~4222~802~804~2
CA_201520160AB1426~541~4222~806~855~49
CA_201520160AB580~541~4222~855~857~2
CA_201520160AB667~541~4222~857~1022~165
CA_201520160AB617~541~4222~1022~1102~80
CA_201520160AB200~541~4222~1103~1106~3
CA_201520160AB652~541~4222~1107~1154~47
CA_201520160AB678~541~4222~1155~1204~49
CA_201520160AB721~541~4222~1205~1269~64
CA_201520160AB802~541~4222~1273~1361~88
CA_201520160AB741~541~4222~1361~1461~100
CA_201520160AB300~541~4222~1461~1464~3
CA_201520160AB810~541~4222~1465~1527~62
CA_201520160AB325~541~4222~1528~1536~8
CA_201520160AB361~541~4222~1537~1641~104
CA_201520160AB366~541~4222~1642~1670~28
CA_201520160AB858~541~4223~1~120~119
CA_201520160AB866~541~4223~122~181~59
CA_201520160AB390~541~4223~181~185~4
CA_201520160AB918~541~4223~185~254~69
CA_201520160AB920~541~4223~255~315~60
CA_201520160AB932~541~4223~316~498~182
CA_201520160AB1016~541~4223~500~543~43
CA_201520160AB1018~541~4223~545~604~59
CA_201520160AB1231~541~4223~609~675~66
CA_201520160AB1383~541~4223~676~801~125
CA_201520160AB1426~541~4223~803~855~52
CA_201520160AB667~541~4223~857~1017~160
CA_201520160AB617~541~4223~1017~1100~83
CA_201520160AB652~541~4223~1107~1155~48
CA_201520160AB678~541~4223~1157~1201~44
CA_201520160AB287~541~4223~1202~1207~5
CA_201520160AB721~541~4223~1207~1270~63
CA_201520160AB802~541~4223~1271~1294~23
CA_201520160AB858~541~4224~1~121~120
CA_201520160AB866~541~4224~122~183~61
CA_201520160AB918~541~4224~185~255~70
CA_201520160AB920~541~4224~255~314~59
CA_201520160AB932~541~4224~315~500~185
CA_201520160AB1016~541~4224~500~545~45
CA_201520160AB1018~541~4224~546~606~60
CA_201520160AB1231~541~4224~606~676~70
CA_201520160AB1383~541~4224~676~802~126
CA_201520160AB580~541~4224~802~804~2
CA_201520160AB1426~541~4224~804~856~52
CA_201520160AB667~541~4224~857~1022~165
CA_201520160AB617~541~4224~1023~1103~80
CA_201520160AB200~541~4224~1103~1106~3
CA_201520160AB652~541~4224~1106~1154~48
CA_201520160AB678~541~4224~1155~1205~50
CA_201520160AB721~541~4224~1206~1270~64
CA_201520160AB287~541~4224~1270~1273~3
CA_201520160AB802~541~4224~1275~1361~86
CA_201520160AB741~541~4224~1363~1462~99
CA_201520160AB300~541~4224~1462~1465~3
CA_201520160AB810~541~4224~1465~1527~62
CA_201520160AB325~541~4224~1527~1534~7
CA_201520160AB361~541~4224~1536~1641~105
CA_201520160AB366~541~4224~1642~1712~70
CA_201520160AB379~541~4224~1713~1799~86
CA_201520160AB858~541~4225~2~120~118
CA_201520160AB390~541~4225~121~123~2
CA_201520160AB866~541~4225~123~182~59
CA_201520160AB918~541~4225~183~254~71
CA_201520160AB390~541~4225~254~256~2
CA_201520160AB920~541~4225~256~315~59
CA_201520160AB932~541~4225~317~499~182
CA_201520160AB1016~541~4225~502~544~42
CA_201520160AB522~541~4225~544~546~2
CA_201520160AB1018~541~4225~546~605~59
CA_201520160AB522~541~4225~605~607~2
CA_201520160AB1231~541~4225~608~676~68
CA_201520160AB1383~541~4225~676~802~126
CA_201520160AB580~541~4225~802~804~2
CA_201520160AB1426~541~4225~805~855~50
CA_201520160AB667~541~4225~856~1022~166
CA_201520160AB617~541~4225~1022~1101~79
CA_201520160AB200~541~4225~1102~1107~5
CA_201520160AB652~541~4225~1109~1154~45
CA_201520160AB287~541~4225~1154~1156~2
CA_201520160AB678~541~4225~1156~1205~49
CA_201520160AB721~541~4225~1205~1270~65
CA_201520160AB802~541~4225~1271~1360~89
CA_201520160AB741~541~4225~1362~1462~100
CA_201520160AB810~541~4225~1463~1526~63
CA_201520160AB858~541~4226~1~122~121
CA_201520160AB866~541~4226~123~183~60
CA_201520160AB918~541~4226~183~254~71
CA_201520160AB390~541~4226~254~256~2
CA_201520160AB920~541~4226~256~314~58
CA_201520160AB932~541~4226~315~500~185
CA_201520160AB1016~541~4226~500~545~45
CA_201520160AB1018~541~4226~545~605~60
CA_201520160AB1231~541~4226~606~675~69
CA_201520160AB557~541~4226~675~677~2
CA_201520160AB1383~541~4226~678~801~123
CA_201520160AB580~541~4226~802~805~3
CA_201520160AB1426~541~4226~806~856~50
CA_201520160AB667~541~4226~857~1018~161
CA_201520160AB617~541~4226~1020~1104~84
CA_201520160AB652~541~4226~1104~1153~49
CA_201520160AB287~541~4226~1154~1156~2
CA_201520160AB678~541~4226~1156~1203~47
CA_201520160AB287~541~4226~1204~1206~2
CA_201520160AB721~541~4226~1206~1271~65
CA_201520160AB802~541~4226~1271~1359~88
CA_201520160AB287~541~4226~1360~1362~2
CA_201520160AB741~541~4226~1362~1463~101
CA_201520160AB810~541~4226~1463~1527~64
CA_201520160AB325~541~4226~1527~1535~8
CA_201520160AB1461~541~4226~1535~1537~2
CA_201520160AB361~541~4226~1538~1640~102
